id;premises;target_sentence;conclusion;gold_label;item_id;context;target;brace;condition;response_option;target_inferred;target_note;role_note;model_premise;model_conclusion;model;predicted_label;match;score_contradiction;score_neutral;score_entailment
1_ai_bii2_twice_pos;Letzte Woche hat Linda Judith eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe besorgt.;entailment;1;ai;bii;2;positive;twice;False;;;Letzte Woche hat Linda Judith eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe besorgt.;Sahajtomar/German_Zeroshot;entailment;1;0.0021772815380245447;0.0655250996351242;0.9322976469993591
1_ai_bii2_cannot_say_pos;Letzte Woche hat Linda Judith eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;unknown;1;ai;bii;2;positive;cannot say;False;;;Letzte Woche hat Linda Judith eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;Sahajtomar/German_Zeroshot;neutral;1;0.004352314863353968;0.9945949912071228;0.0010527962585911155
1_aii_bi1_once_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Judith hat einmal eine rosa Lampe erhalten.;entailment;1;aii;bi;1;neutral;once;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Judith hat einmal eine rosa Lampe erhalten.;Sahajtomar/German_Zeroshot;entailment;1;0.0025133895687758923;0.01779194176197052;0.979694664478302
1_aii_bi1_twice_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Judith hat mindestens zweimal eine rosa Lampe erhalten.;unknown;1;aii;bi;1;neutral;twice;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Judith hat mindestens zweimal eine rosa Lampe erhalten.;Sahajtomar/German_Zeroshot;entailment;0;0.0008086335728876293;0.02197704277932644;0.9772144556045532
1_aii_bi1_cannot_say_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Judith eine rosa Lampe erhalten hat.;unknown;1;aii;bi;1;neutral;cannot say;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Judith eine rosa Lampe erhalten hat.;Sahajtomar/German_Zeroshot;neutral;1;0.0022596644703298807;0.9968500733375549;0.0008903415291570127
1_aii_bi2_once_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Linda hat einmal eine rosa Lampe erhalten.;unknown;1;aii;bi;2;positive;once;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Linda hat einmal eine rosa Lampe erhalten.;Sahajtomar/German_Zeroshot;entailment;0;0.0027589763049036264;0.02014857344329357;0.9770923852920532
1_aii_bi2_twice_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe erhalten.;entailment;1;aii;bi;2;positive;twice;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe erhalten.;Sahajtomar/German_Zeroshot;entailment;1;0.0010083694942295551;0.02420378290116787;0.9747878313064575
1_aii_bi2_cannot_say_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe erhalten hat.;unknown;1;aii;bi;2;positive;cannot say;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe erhalten hat.;Sahajtomar/German_Zeroshot;neutral;1;0.003213653340935707;0.9957979321479797;0.0009883166057989001
1_aii_bii1_once_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Judith hat einmal eine rosa Lampe besorgt.;unknown;1;aii;bii;1;positive;once;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Judith hat einmal eine rosa Lampe besorgt.;Sahajtomar/German_Zeroshot;entailment;0;0.005120439454913139;0.026051033288240433;0.968828558921814
1_aii_bii1_twice_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Judith hat mindestens zweimal eine rosa Lampe besorgt.;entailment;1;aii;bii;1;positive;twice;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Judith hat mindestens zweimal eine rosa Lampe besorgt.;Sahajtomar/German_Zeroshot;entailment;1;0.0017743982607498765;0.0599563829600811;0.9382691979408264
1_aii_bii1_cannot_say_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Judith eine rosa Lampe besorgt hat.;unknown;1;aii;bii;1;positive;cannot say;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Judith eine rosa Lampe besorgt hat.;Sahajtomar/German_Zeroshot;neutral;1;0.002892888616770506;0.9961016178131104;0.001005502650514245
1_aii_bii2_once_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat einmal eine rosa Lampe besorgt.;entailment;1;aii;bii;2;neutral;once;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat einmal eine rosa Lampe besorgt.;Sahajtomar/German_Zeroshot;entailment;1;0.0037379898130893707;0.024371100589632988;0.9718909859657288
1_aii_bii2_twice_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe besorgt.;unknown;1;aii;bii;2;neutral;twice;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe besorgt.;Sahajtomar/German_Zeroshot;entailment;0;0.0020249898079782724;0.06216752529144287;0.935807466506958
1_aii_bii2_cannot_say_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;unknown;1;aii;bii;2;neutral;cannot say;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;Sahajtomar/German_Zeroshot;neutral;1;0.004542600363492966;0.9943724870681763;0.0010848422534763813
2_ai_bi1_once_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;unknown;2;ai;bi;1;positive;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;Sahajtomar/German_Zeroshot;entailment;0;0.001637969515286386;0.015568851493299007;0.9827930927276611
2_ai_bi1_twice_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;entailment;2;ai;bi;1;positive;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;Sahajtomar/German_Zeroshot;entailment;1;0.0007642629789188504;0.028912700712680817;0.9703230857849121
2_ai_bi1_cannot_say_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;unknown;2;ai;bi;1;positive;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;Sahajtomar/German_Zeroshot;neutral;1;0.003287684405222535;0.9943810105323792;0.002331269672140479
2_ai_bi2_once_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;entailment;2;ai;bi;2;neutral;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;Sahajtomar/German_Zeroshot;entailment;1;0.0013872890267521143;0.014540057629346848;0.9840726256370544
2_ai_bi2_twice_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;unknown;2;ai;bi;2;neutral;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;Sahajtomar/German_Zeroshot;entailment;0;0.000859614519868046;0.037172045558691025;0.9619683027267456
2_ai_bi2_cannot_say_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk empfangen hat.;unknown;2;ai;bi;2;neutral;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk empfangen hat.;Sahajtomar/German_Zeroshot;neutral;1;0.002482356270775199;0.9957864880561829;0.0017311015399172902
2_ai_bii1_once_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk gemacht.;entailment;2;ai;bii;1;neutral;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk gemacht.;Sahajtomar/German_Zeroshot;entailment;1;0.0014429631410166621;0.01459781639277935;0.9839591383934021
2_ai_bii1_twice_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk gemacht.;unknown;2;ai;bii;1;neutral;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk gemacht.;Sahajtomar/German_Zeroshot;entailment;0;0.00096136424690485;0.04677479341626167;0.9522637724876404
2_ai_bii1_cannot_say_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk gemacht hat.;unknown;2;ai;bii;1;neutral;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk gemacht hat.;Sahajtomar/German_Zeroshot;neutral;1;0.004394912626594305;0.9919946193695068;0.003610424231737852
2_ai_bii2_once_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk gemacht.;unknown;2;ai;bii;2;positive;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk gemacht.;Sahajtomar/German_Zeroshot;entailment;0;0.0014757844619452953;0.014472161419689655;0.9840520620346069
2_ai_bii2_twice_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk gemacht.;entailment;2;ai;bii;2;positive;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk gemacht.;Sahajtomar/German_Zeroshot;entailment;1;0.0011530779302120209;0.062447842210531235;0.9363990426063538
2_ai_bii2_cannot_say_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk gemacht hat.;unknown;2;ai;bii;2;positive;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk gemacht hat.;Sahajtomar/German_Zeroshot;neutral;1;0.0031772779766470194;0.994269609451294;0.0025530692655593157
2_aii_bi1_once_neu;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;entailment;2;aii;bi;1;neutral;once;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;Sahajtomar/German_Zeroshot;entailment;1;0.001982294023036957;0.013825629837810993;0.9841920137405396
2_aii_bi1_twice_neu;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;unknown;2;aii;bi;1;neutral;twice;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;Sahajtomar/German_Zeroshot;entailment;0;0.0007414976134896278;0.028776735067367554;0.970481812953949
2_aii_bi1_cannot_say_neu;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;unknown;2;aii;bi;1;neutral;cannot say;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;Sahajtomar/German_Zeroshot;neutral;1;0.0031704003922641277;0.9945363998413086;0.002293265424668789
2_aii_bi2_once_pos;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;unknown;2;aii;bi;2;positive;once;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;Sahajtomar/German_Zeroshot;entailment;0;0.001425276161171496;0.015532143414020538;0.9830425977706909
2_aii_bi2_twice_pos;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;entailment;2;aii;bi;2;positive;twice;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;Sahajtomar/German_Zeroshot;entailment;1;0.000831991492304951;0.03583812713623047;0.9633298516273499
