id;premises;target_sentence;conclusion;gold_label;item_id;context;target;brace;condition;response_option;target_inferred;target_note;role_note;model_premise;model_conclusion;model;predicted_label;match;score_contradiction;score_neutral;score_entailment
1_aii_bii2_cannot_say_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;unknown;1;aii;bii;2;neutral;cannot say;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;morit/german_xlm_xnli;neutral;1;0.014199423603713512;0.9831152558326721;0.002685371320694685
2_ai_bi1_once_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;unknown;2;ai;bi;1;positive;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;morit/german_xlm_xnli;entailment;0;0.005783416330814362;0.011962763033807278;0.9822538495063782
2_ai_bi1_twice_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;entailment;2;ai;bi;1;positive;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;morit/german_xlm_xnli;entailment;1;0.0031159566715359688;0.07286908477544785;0.9240149855613708
2_ai_bi1_cannot_say_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;unknown;2;ai;bi;1;positive;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;morit/german_xlm_xnli;neutral;1;0.007362442556768656;0.9872635006904602;0.005374116823077202
2_ai_bi2_once_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;entailment;2;ai;bi;2;neutral;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;morit/german_xlm_xnli;entailment;1;0.005870060995221138;0.015186140313744545;0.9789437055587769
2_ai_bi2_twice_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;unknown;2;ai;bi;2;neutral;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;morit/german_xlm_xnli;entailment;0;0.0028685240540653467;0.06964347511529922;0.9274880290031433
2_ai_bi2_cannot_say_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk empfangen hat.;unknown;2;ai;bi;2;neutral;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk empfangen hat.;morit/german_xlm_xnli;neutral;1;0.006065934430807829;0.9897372126579285;0.004196924157440662
2_ai_bii1_once_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk gemacht.;entailment;2;ai;bii;1;neutral;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk gemacht.;morit/german_xlm_xnli;entailment;1;0.004830970428884029;0.015509454533457756;0.9796594977378845
2_ai_bii1_twice_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk gemacht.;unknown;2;ai;bii;1;neutral;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk gemacht.;morit/german_xlm_xnli;entailment;0;0.0032592753414064646;0.08466154336929321;0.9120792150497437
2_ai_bii1_cannot_say_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk gemacht hat.;unknown;2;ai;bii;1;neutral;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk gemacht hat.;morit/german_xlm_xnli;neutral;1;0.006752280052751303;0.9903244972229004;0.0029231251683086157
2_ai_bii2_once_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk gemacht.;unknown;2;ai;bii;2;positive;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk gemacht.;morit/german_xlm_xnli;entailment;0;0.0047411322593688965;0.01837645284831524;0.9768823385238647
2_ai_bii2_twice_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk gemacht.;entailment;2;ai;bii;2;positive;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk gemacht.;morit/german_xlm_xnli;entailment;1;0.0029071704484522343;0.07732861489057541;0.9197641611099243
2_ai_bii2_cannot_say_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk gemacht hat.;unknown;2;ai;bii;2;positive;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk gemacht hat.;morit/german_xlm_xnli;neutral;1;0.005313732661306858;0.9927564263343811;0.0019298723200336099
2_aii_bi1_once_neu;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;entailment;2;aii;bi;1;neutral;once;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;morit/german_xlm_xnli;entailment;1;0.0069062309339642525;0.012714150361716747;0.9803797006607056
2_aii_bi1_twice_neu;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;unknown;2;aii;bi;1;neutral;twice;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;morit/german_xlm_xnli;entailment;0;0.0033118228893727064;0.06780768185853958;0.9288804531097412
2_aii_bi1_cannot_say_neu;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;unknown;2;aii;bi;1;neutral;cannot say;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;morit/german_xlm_xnli;neutral;1;0.007125400938093662;0.9877697825431824;0.005104848649352789
2_aii_bi2_once_pos;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;unknown;2;aii;bi;2;positive;once;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;morit/german_xlm_xnli;entailment;0;0.005427912343293428;0.014248483814299107;0.9803235530853271
2_aii_bi2_twice_pos;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;entailment;2;aii;bi;2;positive;twice;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;morit/german_xlm_xnli;entailment;1;0.0029270814266055822;0.07283920049667358;0.9242337346076965
