id;premises;target_sentence;conclusion;gold_label;item_id;context;target;brace;condition;response_option;target_inferred;target_note;role_note;model_premise;model_conclusion;model;predicted_label;match;score_contradiction;score_neutral;score_entailment
1_ai_bii2_twice_pos;Letzte Woche hat Linda Judith eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe besorgt.;entailment;1;ai;bii;2;positive;twice;False;;;Letzte Woche hat Linda Judith eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe besorgt.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.0626993477344513;0.0961102545261383;0.8411903977394104
1_ai_bii2_cannot_say_pos;Letzte Woche hat Linda Judith eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;unknown;1;ai;bii;2;positive;cannot say;False;;;Letzte Woche hat Linda Judith eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.7824121713638306;0.18128862977027893;0.03629925101995468
1_aii_bi1_once_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Judith hat einmal eine rosa Lampe erhalten.;entailment;1;aii;bi;1;neutral;once;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Judith hat einmal eine rosa Lampe erhalten.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.02358478307723999;0.046220455318689346;0.9301947355270386
1_aii_bi1_twice_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Judith hat mindestens zweimal eine rosa Lampe erhalten.;unknown;1;aii;bi;1;neutral;twice;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Judith hat mindestens zweimal eine rosa Lampe erhalten.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.16295747458934784;0.14888285100460052;0.6881597638130188
1_aii_bi1_cannot_say_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Judith eine rosa Lampe erhalten hat.;unknown;1;aii;bi;1;neutral;cannot say;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Judith eine rosa Lampe erhalten hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.8110856413841248;0.15950211882591248;0.02941223792731762
1_aii_bi2_once_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Linda hat einmal eine rosa Lampe erhalten.;unknown;1;aii;bi;2;positive;once;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Linda hat einmal eine rosa Lampe erhalten.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.023539356887340546;0.045867301523685455;0.9305933117866516
1_aii_bi2_twice_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe erhalten.;entailment;1;aii;bi;2;positive;twice;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe erhalten.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.13976086676120758;0.12984897196292877;0.730390191078186
1_aii_bi2_cannot_say_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe erhalten hat.;unknown;1;aii;bi;2;positive;cannot say;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe erhalten, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe erhalten hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.7881409525871277;0.18110935389995575;0.030749712139368057
1_aii_bii1_once_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Judith hat einmal eine rosa Lampe besorgt.;unknown;1;aii;bii;1;positive;once;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Judith hat einmal eine rosa Lampe besorgt.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.02185852825641632;0.04663289338350296;0.9315085411071777
1_aii_bii1_twice_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Judith hat mindestens zweimal eine rosa Lampe besorgt.;entailment;1;aii;bii;1;positive;twice;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Judith hat mindestens zweimal eine rosa Lampe besorgt.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.07188025861978531;0.10995254665613174;0.8181672096252441
1_aii_bii1_cannot_say_pos;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Judith eine rosa Lampe besorgt hat.;unknown;1;aii;bii;1;positive;cannot say;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Judith wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Judith eine rosa Lampe besorgt hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.7981809377670288;0.1683637499809265;0.033455293625593185
1_aii_bii2_once_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat einmal eine rosa Lampe besorgt.;entailment;1;aii;bii;2;neutral;once;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat einmal eine rosa Lampe besorgt.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.02171194553375244;0.046357087790966034;0.9319309592247009
1_aii_bii2_twice_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe besorgt.;unknown;1;aii;bii;2;neutral;twice;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Linda hat mindestens zweimal eine rosa Lampe besorgt.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.05994086712598801;0.09743399918079376;0.8426251411437988
1_aii_bii2_cannot_say_neu;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft.;Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;unknown;1;aii;bii;2;neutral;cannot say;False;;;Letzte Woche hat Judith Linda eine rosa Lampe für ein Zimmer gekauft. Vor zwei Tagen hat Linda wieder eine rosa Lampe besorgt, als sie mit einer Freundin unterwegs war.;Es lässt sich nicht sagen, wie oft Linda eine rosa Lampe besorgt hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.7876523733139038;0.1790783405303955;0.033269308507442474
2_ai_bi1_once_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;unknown;2;ai;bi;1;positive;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.01725604385137558;0.044836871325969696;0.9379070401191711
2_ai_bi1_twice_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;entailment;2;ai;bi;1;positive;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.08317124843597412;0.44379356503486633;0.47303521633148193
2_ai_bi1_cannot_say_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;unknown;2;ai;bi;1;positive;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.894275963306427;0.09211218357086182;0.013611847534775734
2_ai_bi2_once_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;entailment;2;ai;bi;2;neutral;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.018051424995064735;0.04287561774253845;0.9390729069709778
2_ai_bi2_twice_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;unknown;2;ai;bi;2;neutral;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk empfangen.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.14005246758460999;0.4053727984428406;0.45457470417022705
2_ai_bi2_cannot_say_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk empfangen hat.;unknown;2;ai;bi;2;neutral;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk empfangen hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.8935208916664124;0.09314970672130585;0.01332936529070139
2_ai_bii1_once_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk gemacht.;entailment;2;ai;bii;1;neutral;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk gemacht.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.017574401572346687;0.04493306949734688;0.9374924898147583
2_ai_bii1_twice_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk gemacht.;unknown;2;ai;bii;1;neutral;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk gemacht.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.08044225722551346;0.4343733489513397;0.48518437147140503
2_ai_bii1_cannot_say_neu;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk gemacht hat.;unknown;2;ai;bii;1;neutral;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk gemacht, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk gemacht hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.8725482225418091;0.11032423377037048;0.01712760329246521
2_ai_bii2_once_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk gemacht.;unknown;2;ai;bii;2;positive;once;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk gemacht.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.018178312107920647;0.04345329478383064;0.9383683800697327
2_ai_bii2_twice_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk gemacht.;entailment;2;ai;bii;2;positive;twice;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat mindestens zweimal ein schönes Geschenk gemacht.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.13778576254844666;0.405600368976593;0.4566139280796051
2_ai_bii2_cannot_say_pos;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk gemacht hat.;unknown;2;ai;bii;2;positive;cannot say;False;;;Letztes Jahr hat Linda Timo ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk gemacht, weil sie bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Linda ein schönes Geschenk gemacht hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.8827638030052185;0.1027810275554657;0.014455140568315983
2_aii_bi1_once_neu;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;entailment;2;aii;bi;1;neutral;once;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat einmal ein schönes Geschenk empfangen.;jabo/bert-base-german-cased-xnli-de;entailment;1;0.017247365787625313;0.04469941928982735;0.9380531907081604
2_aii_bi1_twice_neu;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;unknown;2;aii;bi;1;neutral;twice;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Timo hat mindestens zweimal ein schönes Geschenk empfangen.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.08322024345397949;0.43697768449783325;0.47980207204818726
2_aii_bi1_cannot_say_neu;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;unknown;2;aii;bi;1;neutral;cannot say;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Timo wieder ein schönes Geschenk empfangen, weil er bei einer Wichtelaktion mitgemacht hat.;Es lässt sich nicht sagen, wie oft Timo ein schönes Geschenk empfangen hat.;jabo/bert-base-german-cased-xnli-de;contradiction;0;0.8935170769691467;0.09244279563426971;0.014040114358067513
2_aii_bi2_once_pos;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt.;Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;unknown;2;aii;bi;2;positive;once;False;;;Letztes Jahr hat Timo Linda ein schönes Geschenk zum Geburtstag gebastelt. Vor einer Woche hat Linda wieder ein schönes Geschenk empfangen, weil sie bei einer Wichtelaktion mitgemacht hat.;Linda hat einmal ein schönes Geschenk empfangen.;jabo/bert-base-german-cased-xnli-de;entailment;0;0.018248891457915306;0.042814843356609344;0.9389362931251526
